time_stamp,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
58608,29.31,-40.19,73.83,7.50,-3.70,8.42
58612,28.43,-42.95,72.16,7.43,-3.75,8.42
58617,26.72,-47.60,69.08,7.32,-3.83,8.41
58622,24.87,-51.88,65.86,7.20,-3.91,8.38
58627,23.82,-54.11,64.06,7.13,-3.95,8.36
58632,22.40,-57.02,61.63,7.04,-4.01,8.32
58637,21.04,-59.77,59.30,6.95,-4.06,8.29
58642,19.84,-62.23,57.21,6.87,-4.10,8.27
58647,17.66,-66.54,53.39,6.74,-4.18,8.23
58652,16.78,-67.98,51.88,6.68,-4.21,8.21
58658,16.23,-68.73,50.94,6.65,-4.23,8.20
58662,15.83,-69.17,50.27,6.63,-4.24,8.19
58667,15.47,-69.46,49.67,6.61,-4.25,8.18
58672,15.06,-69.69,49.00,6.59,-4.26,8.17
58677,14.82,-69.79,48.61,6.58,-4.27,8.17
58682,12.68,-71.70,45.02,6.48,-4.33,8.15
58687,11.64,-73.29,43.21,6.42,-4.36,8.16
58692,10.37,-75.52,40.98,6.34,-4.40,8.16
58697,7.21,-81.77,34.96,6.13,-4.48,8.20
58702,0.55,-96.06,21.57,5.66,-4.62,8.31
58707,-0.64,-99.83,18.67,5.58,-4.64,8.34
58712,-1.46,-102.49,16.68,5.52,-4.65,8.37
58717,-2.37,-105.51,14.48,5.45,-4.66,8.40
58723,-3.24,-108.47,12.40,5.38,-4.66,8.43
58727,-3.72,-110.11,11.26,5.34,-4.66,8.45
58732,-4.14,-111.58,10.24,5.30,-4.66,8.47
58737,-7.08,-121.59,2.86,5.10,-4.60,8.57
58742,-8.14,-125.12,0.10,5.04,-4.57,8.61
58747,-9.89,-131.21,-4.58,4.95,-4.52,8.66
58752,-10.90,-134.79,-7.31,4.90,-4.49,8.69
58757,-11.63,-137.41,-9.32,4.86,-4.46,8.72
58762,-12.34,-139.95,-11.26,4.82,-4.44,8.74
58767,-18.02,-159.01,-26.58,4.55,-4.18,8.94
58772,-19.86,-164.63,-31.44,4.48,-4.08,9.02
58777,-20.70,-167.12,-33.63,4.45,-4.03,9.05
58782,-23.29,-174.60,-40.30,4.35,-3.86,9.17
